,Name,Date,Market_Cap,Market_Cap_Change,Rank,Rank_Change
9865,Siacoin,2016-06-09,8458220,-2.848314993912384,15.0,-1.0
9864,Siacoin,2016-06-10,8234360,-2.6466561522400696,16.0,-1.0
9863,Siacoin,2016-06-11,7337300,-10.894107131580354,16.0,0.0
9862,Siacoin,2016-06-12,7728400,5.330298611205757,16.0,0.0
9861,Siacoin,2016-06-13,8853470,14.55760571398996,15.0,1.0
9823,Siacoin,2016-06-14,9732440,9.927971744412078,13.0,2.0
9822,Siacoin,2016-06-15,9752000,0.2009773499759567,14.0,-1.0
9821,Siacoin,2016-06-16,9867410,1.1834495488105006,14.0,0.0
9820,Siacoin,2016-06-17,12792800,29.646989432890695,13.0,1.0
9819,Siacoin,2016-06-18,14815700,15.812800950534674,13.0,0.0
9789,Siacoin,2016-06-19,12647500,-14.634475590083493,14.0,-1.0
9788,Siacoin,2016-06-20,14369500,13.615338999802331,13.0,1.0
9787,Siacoin,2016-06-21,13808400,-3.904798357632486,14.0,-1.0
9786,Siacoin,2016-06-22,12362100,-10.474059268271487,14.0,0.0
9785,Siacoin,2016-06-23,13613800,10.125302335363733,13.0,1.0
9784,Siacoin,2016-06-24,13680100,0.4870058323172075,14.0,-1.0
9783,Siacoin,2016-06-25,13905700,1.649110752114385,14.0,0.0
9745,Siacoin,2016-06-26,17386800,25.033619307190573,13.0,1.0
9744,Siacoin,2016-06-27,15506000,-10.817401707042123,13.0,0.0
9743,Siacoin,2016-06-28,15245100,-1.6825744872952404,13.0,0.0
9742,Siacoin,2016-06-29,14217600,-6.739870515772281,14.0,-1.0
9741,Siacoin,2016-06-30,12506400,-12.035786630654963,16.0,-2.0
9740,Siacoin,2016-07-01,12171400,-2.6786285421864005,16.0,0.0
9739,Siacoin,2016-07-02,12255100,0.6876776706048606,17.0,-1.0
9738,Siacoin,2016-07-03,13064600,6.605413256521775,14.0,3.0
9737,Siacoin,2016-07-04,12413300,-4.985227255331201,16.0,-2.0
9703,Siacoin,2016-07-05,12592600,1.4444184866232188,16.0,0.0
9702,Siacoin,2016-07-06,11787100,-6.396613884344774,16.0,0.0
9701,Siacoin,2016-07-07,10992800,-6.738722841072018,17.0,-1.0
9700,Siacoin,2016-07-08,10831200,-1.4700531256822646,16.0,1.0
9699,Siacoin,2016-07-09,11443000,5.6484969347810035,16.0,0.0
9698,Siacoin,2016-07-10,11319800,-1.0766407410644063,16.0,0.0
9697,Siacoin,2016-07-11,10820000,-4.41527235463524,17.0,-1.0
9696,Siacoin,2016-07-12,10028100,-7.318853974121995,17.0,0.0
9695,Siacoin,2016-07-13,9708850,-3.1835542126624183,18.0,-1.0
9661,Siacoin,2016-07-14,10034300,3.352096283287928,18.0,0.0
9660,Siacoin,2016-07-15,11526800,14.873982240913666,17.0,1.0
9659,Siacoin,2016-07-16,12706400,10.233542700489293,17.0,0.0
9658,Siacoin,2016-07-17,11954300,-5.919064408487062,17.0,0.0
9657,Siacoin,2016-07-18,11494400,-3.847151234283898,17.0,0.0
9656,Siacoin,2016-07-19,11185200,-2.6900055679287305,17.0,0.0
9626,Siacoin,2016-07-20,10982000,-1.8166863355147875,17.0,0.0
9625,Siacoin,2016-07-21,11269700,2.6197413950100166,17.0,0.0
9624,Siacoin,2016-07-22,11510900,2.140252180625926,17.0,0.0
9623,Siacoin,2016-07-23,11644600,1.1615077882702483,17.0,0.0
9622,Siacoin,2016-07-24,11569400,-0.6457928997131718,18.0,-1.0
9621,Siacoin,2016-07-25,11085800,-4.17999204798866,19.0,-1.0
9620,Siacoin,2016-07-26,11004700,-0.7315665085063775,19.0,0.0
9583,Siacoin,2016-07-27,10888200,-1.0586385816969113,19.0,0.0
9582,Siacoin,2016-07-28,10759700,-1.1801767050568506,19.0,0.0
9581,Siacoin,2016-07-29,10987900,2.1208769761238697,19.0,0.0
9580,Siacoin,2016-07-30,11048400,0.5506056662328561,19.0,0.0
9579,Siacoin,2016-07-31,10884000,-1.4879982621918106,19.0,0.0
9578,Siacoin,2016-08-01,10696300,-1.7245497978684305,19.0,0.0
9577,Siacoin,2016-08-02,10337000,-3.3591054850742776,19.0,0.0
9576,Siacoin,2016-08-03,8712740,-15.713069555964013,19.0,0.0
9542,Siacoin,2016-08-04,9101370,4.4604797113192864,19.0,0.0
9541,Siacoin,2016-08-05,9318970,2.3908488502280427,19.0,0.0
9540,Siacoin,2016-08-06,9546960,2.4465150118521684,19.0,0.0
9539,Siacoin,2016-08-07,9489600,-0.6008195278916011,19.0,0.0
9538,Siacoin,2016-08-08,9335640,-1.622407688416793,20.0,-1.0
9537,Siacoin,2016-08-09,9119760,-2.3124284998136178,20.0,0.0
9536,Siacoin,2016-08-10,8819540,-3.291972595770064,20.0,0.0
9498,Siacoin,2016-08-11,8651150,-1.9092832506003714,20.0,0.0
9497,Siacoin,2016-08-12,9639410,11.423452373383885,20.0,0.0
9496,Siacoin,2016-08-13,8964060,-7.006134192860351,20.0,0.0
9495,Siacoin,2016-08-14,8976860,0.14279244003275302,20.0,0.0
9494,Siacoin,2016-08-15,8771760,-2.2847632691163726,20.0,0.0
9493,Siacoin,2016-08-16,8685080,-0.9881711309930961,20.0,0.0
9492,Siacoin,2016-08-17,8749990,0.7473736568920494,20.0,0.0
9491,Siacoin,2016-08-18,8724490,-0.29142890449017655,20.0,0.0
9446,Siacoin,2016-08-19,9139610,4.758100473494726,20.0,0.0
9445,Siacoin,2016-08-20,8975280,-1.797997945207728,20.0,0.0
9444,Siacoin,2016-08-21,9002800,0.3066199606029004,20.0,0.0
9443,Siacoin,2016-08-22,8922560,-0.8912782689829831,20.0,0.0
9442,Siacoin,2016-08-23,8691250,-2.5924174228024244,20.0,0.0
9441,Siacoin,2016-08-24,8272870,-4.8138069897885805,20.0,0.0
9440,Siacoin,2016-08-25,8038230,-2.836258759052179,20.0,0.0
9384,Siacoin,2016-08-26,7826260,-2.637023324786676,20.0,0.0
9383,Siacoin,2016-08-27,8212710,4.93786304058388,20.0,0.0
9382,Siacoin,2016-08-28,7998430,-2.6091265854997925,20.0,0.0
9381,Siacoin,2016-08-29,7895520,-1.2866275006470018,20.0,0.0
9380,Siacoin,2016-08-30,8017140,1.5403671955741989,20.0,0.0
9379,Siacoin,2016-08-31,7985130,-0.3992695649570795,20.0,0.0
9378,Siacoin,2016-09-01,7799320,-2.3269502187190443,20.0,0.0
9377,Siacoin,2016-09-02,7941110,1.8179790032977232,20.0,0.0
9324,Siacoin,2016-09-03,7879120,-0.7806213489046241,20.0,0.0
9323,Siacoin,2016-09-04,7977990,1.2548355653930896,20.0,0.0
9322,Siacoin,2016-09-05,8170920,2.418278288140246,20.0,0.0
9321,Siacoin,2016-09-06,8092240,-0.9629270632927505,20.0,0.0
9320,Siacoin,2016-09-07,7971290,-1.494641780273447,20.0,0.0
9319,Siacoin,2016-09-08,11759900,47.52819179831621,18.0,2.0
9264,Siacoin,2016-09-09,9578240,-18.55168836469698,20.0,-2.0
9263,Siacoin,2016-09-10,9705290,1.3264441066417212,20.0,0.0
9262,Siacoin,2016-09-11,9701850,-0.035444587436336265,20.0,0.0
9261,Siacoin,2016-09-12,9062790,-6.586991140864887,20.0,0.0
9260,Siacoin,2016-09-13,9324700,2.8899489009455146,20.0,0.0
9259,Siacoin,2016-09-14,9285790,-0.4172788400699218,20.0,0.0
9258,Siacoin,2016-09-15,9333980,0.5189649992084681,20.0,0.0
9212,Siacoin,2016-09-16,9291610,-0.45393283465359896,20.0,0.0
9211,Siacoin,2016-09-17,9150190,-1.5220182508736377,20.0,0.0
9210,Siacoin,2016-09-18,9156870,0.07300394855188799,20.0,0.0
9209,Siacoin,2016-09-19,9228040,0.7772306475902793,20.0,0.0
9208,Siacoin,2016-09-20,9181940,-0.4995643711990845,20.0,0.0
9207,Siacoin,2016-09-21,10010400,9.022711975900517,20.0,0.0
9206,Siacoin,2016-09-22,9698540,-3.1153600255734037,20.0,0.0
9148,Siacoin,2016-09-23,9455370,-2.5072846015998285,20.0,0.0
9147,Siacoin,2016-09-24,9339600,-1.224383604237592,20.0,0.0
9146,Siacoin,2016-09-25,9346210,0.07077390894684997,20.0,0.0
9145,Siacoin,2016-09-26,9250080,-1.0285452605922614,20.0,0.0
9144,Siacoin,2016-09-27,9170610,-0.8591277048414716,20.0,0.0
9143,Siacoin,2016-09-28,9067460,-1.1247888635543328,20.0,0.0
9142,Siacoin,2016-09-29,8960380,-1.1809260807326418,20.0,0.0
9141,Siacoin,2016-09-30,8910620,-0.5553335907628918,20.0,0.0
9094,Siacoin,2016-10-01,9319560,4.5893551739385146,20.0,0.0
9093,Siacoin,2016-10-02,8986560,-3.573130061934254,20.0,0.0
9092,Siacoin,2016-10-03,8929680,-0.6329451981625895,20.0,0.0
9091,Siacoin,2016-10-04,8976650,0.5259986920024009,20.0,0.0
9090,Siacoin,2016-10-05,8893610,-0.9250667008293739,20.0,0.0
9089,Siacoin,2016-10-06,8743280,-1.6903147315881852,21.0,-1.0
9033,Siacoin,2016-10-07,8708030,-0.403166774940297,21.0,0.0
9032,Siacoin,2016-10-08,8698490,-0.10955405528001168,21.0,0.0
9031,Siacoin,2016-10-09,8647320,-0.5882630203633045,21.0,0.0
9030,Siacoin,2016-10-10,8717780,0.8148189265575925,21.0,0.0
9029,Siacoin,2016-10-11,8736540,0.21519239989997455,21.0,0.0
9028,Siacoin,2016-10-12,8784480,0.5487298175250156,21.0,0.0
9027,Siacoin,2016-10-13,8307210,-5.433104748374406,21.0,0.0
8979,Siacoin,2016-10-14,8319880,0.15251811378308722,21.0,0.0
8978,Siacoin,2016-10-15,8514170,2.3352500276446295,21.0,0.0
8977,Siacoin,2016-10-16,8358280,-1.8309477024771643,21.0,0.0
8976,Siacoin,2016-10-17,8083730,-3.284766722340003,21.0,0.0
8975,Siacoin,2016-10-18,7729390,-4.38337252728629,22.0,-1.0
8974,Siacoin,2016-10-19,7755740,0.3409065915939033,22.0,0.0
8925,Siacoin,2016-10-20,8867500,14.334673416076352,22.0,0.0
8924,Siacoin,2016-10-21,8695220,-1.9428249224696925,22.0,0.0
8923,Siacoin,2016-10-22,8890580,2.2467516635576787,22.0,0.0
8922,Siacoin,2016-10-23,8711940,-2.009317727302381,22.0,0.0
8921,Siacoin,2016-10-24,8607960,-1.1935343907327185,22.0,0.0
8920,Siacoin,2016-10-25,8586170,-0.25313779339123327,22.0,0.0
8919,Siacoin,2016-10-26,8929030,3.993165753764484,22.0,0.0
8876,Siacoin,2016-10-27,8436550,-5.51549272429368,22.0,0.0
8875,Siacoin,2016-10-28,8131960,-3.610362055579591,22.0,0.0
8874,Siacoin,2016-10-29,7660350,-5.799462860122283,22.0,0.0
8873,Siacoin,2016-10-30,7040270,-8.094669303621897,23.0,-1.0
8872,Siacoin,2016-10-31,7582680,7.704392019056088,23.0,0.0
8871,Siacoin,2016-11-01,7525080,-0.7596258842520058,23.0,0.0
8870,Siacoin,2016-11-02,7091660,-5.759672986865256,23.0,0.0
8821,Siacoin,2016-11-03,7382520,4.101437463160953,23.0,0.0
8820,Siacoin,2016-11-04,7233630,-2.0167910144503503,23.0,0.0
8819,Siacoin,2016-11-05,7090680,-1.9761862301500077,23.0,0.0
8818,Siacoin,2016-11-06,7232830,2.0047442558400608,23.0,0.0
8817,Siacoin,2016-11-07,7061060,-2.3748657164622973,23.0,0.0
8816,Siacoin,2016-11-08,7008160,-0.7491793016912475,23.0,0.0
8771,Siacoin,2016-11-09,6949920,-0.8310312549941782,24.0,-1.0
8770,Siacoin,2016-11-10,6554530,-5.6891302345926285,24.0,0.0
8769,Siacoin,2016-11-11,6399040,-2.372252472717342,25.0,-1.0
8768,Siacoin,2016-11-12,6503540,1.633057458618793,25.0,0.0
8767,Siacoin,2016-11-13,6720930,3.3426410847015626,25.0,0.0
8715,Siacoin,2016-11-14,6665290,-0.8278616203412326,25.0,0.0
8714,Siacoin,2016-11-15,6706040,0.6113762491954589,25.0,0.0
8713,Siacoin,2016-11-16,6419360,-4.274952132704249,25.0,0.0
8712,Siacoin,2016-11-17,6047870,-5.787025497868947,25.0,0.0
8711,Siacoin,2016-11-18,6122400,1.232334689733741,25.0,0.0
8710,Siacoin,2016-11-19,5899800,-3.6358290866326928,25.0,0.0
8709,Siacoin,2016-11-20,5874280,-0.4325570358317231,25.0,0.0
8663,Siacoin,2016-11-21,5738740,-2.3073466024772395,25.0,0.0
8662,Siacoin,2016-11-22,5815400,1.3358333013867156,25.0,0.0
8661,Siacoin,2016-11-23,5764230,-0.8799050796161915,25.0,0.0
8660,Siacoin,2016-11-24,5637670,-2.1956098212597346,26.0,-1.0
8659,Siacoin,2016-11-25,5199730,-7.768102780049205,26.0,0.0
8658,Siacoin,2016-11-26,5254600,1.0552470993686212,26.0,0.0
8657,Siacoin,2016-11-27,5082730,-3.2708483994975825,26.0,0.0
8601,Siacoin,2016-11-28,5073470,-0.18218555776128184,26.0,0.0
8600,Siacoin,2016-11-29,4956350,-2.3084792065391144,26.0,0.0
8599,Siacoin,2016-11-30,4848460,-2.1768034945070465,27.0,-1.0
8598,Siacoin,2016-12-01,4587110,-5.3903713756533005,27.0,0.0
8597,Siacoin,2016-12-02,4394740,-4.19370802095437,27.0,0.0
8596,Siacoin,2016-12-03,4056690,-7.692150161329225,27.0,0.0
8595,Siacoin,2016-12-04,4513880,11.270025562712457,27.0,0.0
8548,Siacoin,2016-12-05,4396240,-2.6061835937153845,27.0,0.0
8547,Siacoin,2016-12-06,4216310,-4.092815678852838,27.0,0.0
8546,Siacoin,2016-12-07,3913850,-7.1735712032559285,27.0,0.0
8545,Siacoin,2016-12-08,4236870,8.253254468106851,27.0,0.0
8544,Siacoin,2016-12-09,4424660,4.432281377526334,27.0,0.0
8543,Siacoin,2016-12-10,4574570,3.388056935448147,27.0,0.0
8490,Siacoin,2016-12-11,5179140,13.215886957681269,27.0,0.0
8489,Siacoin,2016-12-12,4900960,-5.371162007591994,27.0,0.0
8488,Siacoin,2016-12-13,4795190,-2.1581486076197316,27.0,0.0
8487,Siacoin,2016-12-14,4836720,0.8660762138726515,27.0,0.0
8486,Siacoin,2016-12-15,4820720,-0.3308026927339188,27.0,0.0
8485,Siacoin,2016-12-16,4684750,-2.8205330324100966,27.0,0.0
8484,Siacoin,2016-12-17,4530700,-3.288329153103154,27.0,0.0
8483,Siacoin,2016-12-18,4316230,-4.7337056084048825,27.0,0.0
8436,Siacoin,2016-12-19,4407730,2.119905565736766,27.0,0.0
8435,Siacoin,2016-12-20,4608160,4.547238601275486,27.0,0.0
8434,Siacoin,2016-12-21,4613320,0.11197527863615847,27.0,0.0
8433,Siacoin,2016-12-22,4713630,2.174355995248541,27.0,0.0
8432,Siacoin,2016-12-23,4418810,-6.254627537587804,27.0,0.0
8431,Siacoin,2016-12-24,4353630,-1.4750577644207377,27.0,0.0
8430,Siacoin,2016-12-25,4596600,5.580860109839375,27.0,0.0
8377,Siacoin,2016-12-26,4623450,0.5841273985119436,27.0,0.0
8376,Siacoin,2016-12-27,4550320,-1.5817192788934669,27.0,0.0
8375,Siacoin,2016-12-28,4631110,1.7754795267146046,27.0,0.0
8374,Siacoin,2016-12-29,4491410,-3.0165554262369065,27.0,0.0
8373,Siacoin,2016-12-30,4668430,3.941301284006581,27.0,0.0
8372,Siacoin,2016-12-31,5122660,9.72982351668548,27.0,0.0
8327,Siacoin,2017-01-01,5289400,3.254949576977586,27.0,0.0
8326,Siacoin,2017-01-02,5042000,-4.677279086474837,27.0,0.0
8325,Siacoin,2017-01-03,5230440,3.7374057913526384,27.0,0.0
8324,Siacoin,2017-01-04,5564380,6.384548909843149,27.0,0.0
8273,Siacoin,2017-01-05,6493310,16.694222896351434,27.0,0.0
8272,Siacoin,2017-01-06,6392490,-1.5526749839450142,27.0,0.0
8271,Siacoin,2017-01-07,5526300,-13.55011896772619,27.0,0.0
8270,Siacoin,2017-01-08,6371760,15.298843710982032,26.0,1.0
8269,Siacoin,2017-01-09,7611160,19.451454543171746,25.0,1.0
8268,Siacoin,2017-01-10,7399990,-2.7744785288970406,25.0,0.0
8267,Siacoin,2017-01-11,7032800,-4.962033732478017,25.0,0.0
8218,Siacoin,2017-01-12,5714840,-18.7401888294847,26.0,-1.0
8217,Siacoin,2017-01-13,5913190,3.470788333531647,26.0,0.0
8216,Siacoin,2017-01-14,6340010,7.218100551478981,25.0,1.0
8215,Siacoin,2017-01-15,7049460,11.190045441568703,25.0,0.0
8214,Siacoin,2017-01-16,7844220,11.274055034002604,23.0,2.0
8213,Siacoin,2017-01-17,7993570,1.9039496597494716,23.0,0.0
8212,Siacoin,2017-01-18,8149460,1.9501924671955082,24.0,-1.0
8158,Siacoin,2017-01-19,8191670,0.5179484284848321,24.0,0.0
8157,Siacoin,2017-01-20,8271680,0.9767239158804005,24.0,0.0
8156,Siacoin,2017-01-21,7708160,-6.812642655421873,24.0,0.0
8155,Siacoin,2017-01-22,7907110,2.5810310112919295,24.0,0.0
8154,Siacoin,2017-01-23,8124350,2.747400757040183,24.0,0.0
8153,Siacoin,2017-01-24,8018380,-1.3043505018863046,25.0,-1.0
8152,Siacoin,2017-01-25,7536580,-6.008695023184234,24.0,1.0
8107,Siacoin,2017-01-26,7468020,-0.9096964405605725,25.0,-1.0
8106,Siacoin,2017-01-27,8100570,8.47011657708469,25.0,0.0
8105,Siacoin,2017-01-28,8543650,5.469738549262583,25.0,0.0
8104,Siacoin,2017-01-29,8628540,0.9936034364703611,25.0,0.0
8103,Siacoin,2017-01-30,8406820,-2.569612008520561,25.0,0.0
8102,Siacoin,2017-01-31,8605130,2.3589181164816186,25.0,0.0
8101,Siacoin,2017-02-01,8652630,0.5519963091783623,25.0,0.0
8047,Siacoin,2017-02-02,8825760,2.0008945257106796,26.0,-1.0
8046,Siacoin,2017-02-03,8834990,0.10458022878482985,26.0,0.0
8045,Siacoin,2017-02-04,8942850,1.220827641004687,26.0,0.0
8044,Siacoin,2017-02-05,9093620,1.6859278641596358,25.0,1.0
8043,Siacoin,2017-02-06,9231120,1.5120491069563056,26.0,-1.0
8042,Siacoin,2017-02-07,9608270,4.085636412482993,26.0,0.0
8002,Siacoin,2017-02-08,9348490,-2.7037125309759196,27.0,-1.0
8001,Siacoin,2017-02-09,9184110,-1.7583588365607707,27.0,0.0
8000,Siacoin,2017-02-10,8875530,-3.359933624488383,26.0,1.0
7999,Siacoin,2017-02-11,8647180,-2.5728041029662454,26.0,0.0
7998,Siacoin,2017-02-12,8820690,2.0065501122909435,26.0,0.0
7997,Siacoin,2017-02-13,8601740,-2.4822321156281424,26.0,0.0
7996,Siacoin,2017-02-14,8110100,-5.71558777642663,26.0,0.0
7943,Siacoin,2017-02-15,8401520,3.593297246643075,26.0,0.0
7942,Siacoin,2017-02-16,8454600,0.6317904379207572,26.0,0.0
7941,Siacoin,2017-02-17,8222820,-2.741466184089135,26.0,0.0
7940,Siacoin,2017-02-18,8353700,1.5916680652136372,25.0,1.0
7939,Siacoin,2017-02-19,7963660,-4.669068795862911,25.0,0.0
7938,Siacoin,2017-02-20,7956120,-0.09468008428285488,25.0,0.0
7937,Siacoin,2017-02-21,7812850,-1.8007521254078622,25.0,0.0
7936,Siacoin,2017-02-22,7844400,0.4038219087784867,25.0,0.0
7887,Siacoin,2017-02-23,7471180,-4.757788995971649,28.0,-3.0
7886,Siacoin,2017-02-24,7766270,3.9497107551952975,26.0,2.0
7885,Siacoin,2017-02-25,7726590,-0.5109273821281001,26.0,0.0
7884,Siacoin,2017-02-26,7350880,-4.86255903315693,28.0,-2.0
7883,Siacoin,2017-02-27,7708250,4.861594802254968,27.0,1.0
7882,Siacoin,2017-02-28,7641660,-0.863879609509292,27.0,0.0
7832,Siacoin,2017-03-01,7593710,-0.6274814634516584,27.0,0.0
7831,Siacoin,2017-03-02,8470430,11.545344765602056,25.0,2.0
7830,Siacoin,2017-03-03,9190370,8.499450441122825,26.0,-1.0
7829,Siacoin,2017-03-04,9119250,-0.7738535010015919,25.0,1.0
7828,Siacoin,2017-03-05,8657100,-5.067850974586726,26.0,-1.0
7827,Siacoin,2017-03-06,8487500,-1.9590856060343533,26.0,0.0
7826,Siacoin,2017-03-07,9023950,6.320471281296023,26.0,0.0
7778,Siacoin,2017-03-08,8270700,-8.347231533862667,28.0,-2.0
7777,Siacoin,2017-03-09,7639140,-7.636113025499655,28.0,0.0
7776,Siacoin,2017-03-10,7810340,2.2410899656244028,28.0,0.0
7775,Siacoin,2017-03-11,7555790,-3.259141087327824,27.0,1.0
7774,Siacoin,2017-03-12,7955860,5.29487982064086,27.0,0.0
7773,Siacoin,2017-03-13,8843200,11.153288268018793,27.0,0.0
7718,Siacoin,2017-03-14,9980280,12.85824136059345,26.0,1.0
7717,Siacoin,2017-03-15,9849420,-1.3111856581178083,25.0,1.0
7716,Siacoin,2017-03-16,9503350,-3.5136079078768088,25.0,0.0
7715,Siacoin,2017-03-17,10372000,9.140460995333225,25.0,0.0
7714,Siacoin,2017-03-18,9397900,-9.391631315079058,27.0,-2.0
7713,Siacoin,2017-03-19,9127960,-2.8723438214920356,26.0,1.0
7712,Siacoin,2017-03-20,9791970,7.274462201850139,27.0,-1.0
7665,Siacoin,2017-03-21,10023800,2.3675521881705115,27.0,0.0
7664,Siacoin,2017-03-22,13796800,37.640415810371316,25.0,2.0
7663,Siacoin,2017-03-23,14514300,5.200481271019367,24.0,1.0
7662,Siacoin,2017-03-24,13691700,-5.667514106777454,25.0,-1.0
7661,Siacoin,2017-03-25,12336600,-9.897237012204474,26.0,-1.0
7660,Siacoin,2017-03-26,12103200,-1.8919313262973592,27.0,-1.0
7603,Siacoin,2017-03-27,14997600,23.914336704342652,24.0,3.0
7602,Siacoin,2017-03-28,13140800,-12.380647570277912,28.0,-4.0
7601,Siacoin,2017-03-29,15144700,15.249452088152928,26.0,2.0
7600,Siacoin,2017-03-30,14919600,-1.4863285505820518,27.0,-1.0
7599,Siacoin,2017-03-31,16914400,13.370331644280006,25.0,2.0
7598,Siacoin,2017-04-01,17277600,2.1472827886298065,26.0,-1.0
7597,Siacoin,2017-04-02,16484700,-4.589179052646201,28.0,-2.0
7548,Siacoin,2017-04-03,14962200,-9.235836866912955,29.0,-1.0
7547,Siacoin,2017-04-04,15968600,6.7262835679245025,28.0,1.0
7546,Siacoin,2017-04-05,14449600,-9.512418120561602,29.0,-1.0
7545,Siacoin,2017-04-06,15975000,10.556693610895804,28.0,1.0
7544,Siacoin,2017-04-07,15836500,-0.8669796557120502,28.0,0.0
7543,Siacoin,2017-04-08,14427500,-8.897167934834085,28.0,0.0
7491,Siacoin,2017-04-09,14658700,1.6024952347946628,28.0,0.0
7490,Siacoin,2017-04-10,14857800,1.3582377700614652,28.0,0.0
7489,Siacoin,2017-04-11,15289000,2.9021793266836275,29.0,-1.0
7488,Siacoin,2017-04-12,21322400,39.462358558440705,27.0,2.0
7487,Siacoin,2017-04-13,21001500,-1.5049900574044197,27.0,0.0
7486,Siacoin,2017-04-14,20603600,-1.8946265742923125,27.0,0.0
7485,Siacoin,2017-04-15,21337800,3.5634549302063716,27.0,0.0
7437,Siacoin,2017-04-16,21332300,-0.02577585318074028,28.0,-1.0
7436,Siacoin,2017-04-17,21997000,3.11593217796487,28.0,0.0
7435,Siacoin,2017-04-18,22765800,3.4950220484611534,28.0,0.0
7434,Siacoin,2017-04-19,21973600,-3.479781075121454,27.0,1.0
7433,Siacoin,2017-04-20,20113100,-8.466978556085484,28.0,-1.0
7432,Siacoin,2017-04-21,19788400,-1.6143707335020459,28.0,0.0
7431,Siacoin,2017-04-22,20273600,2.451941541509167,28.0,0.0
7380,Siacoin,2017-04-23,19690100,-2.8781272196353878,27.0,1.0
7379,Siacoin,2017-04-24,19358900,-1.6820635750961144,28.0,-1.0
7378,Siacoin,2017-04-25,19819500,2.379267417053655,28.0,0.0
7377,Siacoin,2017-04-26,22364100,12.838870809051691,27.0,1.0
7331,Siacoin,2017-04-27,21264200,-4.918150070872515,28.0,-1.0
7330,Siacoin,2017-04-28,21524300,1.223182626198023,27.0,1.0
7329,Siacoin,2017-04-29,23066000,7.162602268134155,28.0,-1.0
7328,Siacoin,2017-04-30,24511100,6.265065464319779,28.0,0.0
7327,Siacoin,2017-05-01,31637600,29.074582536075493,27.0,1.0
7326,Siacoin,2017-05-02,29994700,-5.192871772827269,27.0,0.0
7325,Siacoin,2017-05-03,31669100,5.582319543119285,27.0,0.0
7324,Siacoin,2017-05-04,31790000,0.3817601384314679,27.0,0.0
7265,Siacoin,2017-05-05,39612000,24.605221767851525,27.0,0.0
7264,Siacoin,2017-05-06,53113900,34.08537816823185,26.0,1.0
7263,Siacoin,2017-05-07,66368200,24.954484607607423,25.0,1.0
7262,Siacoin,2017-05-08,66142300,-0.34037385374320833,25.0,0.0
7261,Siacoin,2017-05-09,62650400,-5.2793749234604785,26.0,-1.0
7260,Siacoin,2017-05-10,54975800,-12.24988188423378,27.0,-1.0
7259,Siacoin,2017-05-11,62544500,13.767330352627882,24.0,3.0
7213,Siacoin,2017-05-12,57813900,-7.563574734788831,27.0,-3.0
7212,Siacoin,2017-05-13,57993900,0.31134381178228765,27.0,0.0
7211,Siacoin,2017-05-14,60677600,4.62755565671562,26.0,1.0
7210,Siacoin,2017-05-15,70985200,16.987487969201155,24.0,2.0
7209,Siacoin,2017-05-16,70268700,-1.0093653324918432,24.0,0.0
7208,Siacoin,2017-05-17,68037000,-3.175951739536949,24.0,0.0
7207,Siacoin,2017-05-18,106631000,56.725017270014845,21.0,3.0
7152,Siacoin,2017-05-19,108436000,1.692753514456396,22.0,-1.0
7151,Siacoin,2017-05-20,173445000,59.95149212438674,15.0,7.0
7150,Siacoin,2017-05-21,225975000,30.286257891550633,13.0,2.0
7149,Siacoin,2017-05-22,277289000,22.70782166168824,13.0,0.0
7148,Siacoin,2017-05-23,231558000,-16.4921796392933,15.0,-2.0
7147,Siacoin,2017-05-24,256509000,10.775270126706914,18.0,-3.0
7146,Siacoin,2017-05-25,238103000,-7.175576685418446,19.0,-1.0
7099,Siacoin,2017-05-26,243823000,2.4023216843130912,17.0,2.0
7098,Siacoin,2017-05-27,183440000,-24.765095991764518,18.0,-1.0
7097,Siacoin,2017-05-28,177363000,-3.3127998255560396,18.0,0.0
7096,Siacoin,2017-05-29,176717000,-0.36422478194437397,18.0,0.0
7095,Siacoin,2017-05-30,213820000,20.99571631478579,18.0,0.0
7094,Siacoin,2017-05-31,205818000,-3.7424001496585917,18.0,0.0
7093,Siacoin,2017-06-01,197803000,-3.894217221039948,18.0,0.0
7092,Siacoin,2017-06-02,225553000,14.029109770832596,18.0,0.0
7037,Siacoin,2017-06-03,267588000,18.63641804808626,18.0,0.0
7036,Siacoin,2017-06-04,383845000,43.44626814356399,12.0,6.0
7035,Siacoin,2017-06-05,381911000,-0.503849209967565,15.0,-3.0
7034,Siacoin,2017-06-06,410288000,7.430265166491669,15.0,0.0
7033,Siacoin,2017-06-07,417322000,1.7144054907772104,16.0,-1.0
7032,Siacoin,2017-06-08,373208000,-10.570734349015867,18.0,-2.0
7031,Siacoin,2017-06-09,397410000,6.484855630104393,18.0,0.0
6981,Siacoin,2017-06-10,495932000,24.791021866586146,14.0,4.0
6980,Siacoin,2017-06-11,411032000,-17.119282482275796,17.0,-3.0
6979,Siacoin,2017-06-12,408262000,-0.6739134665914089,18.0,-1.0
6978,Siacoin,2017-06-13,376404000,-7.803322376317169,18.0,0.0
6977,Siacoin,2017-06-14,423649000,12.55167320219764,17.0,1.0
6976,Siacoin,2017-06-15,379086000,-10.518849330459885,18.0,-1.0
6934,Siacoin,2017-06-16,389793000,2.824425064497238,17.0,1.0
6933,Siacoin,2017-06-17,422802000,8.468340888625502,17.0,0.0
6932,Siacoin,2017-06-18,445594000,5.390702976807111,17.0,0.0
